sep=;
COD_DIA;COD_HORA;MIN_SEG;CELLID;VAL_LATITUDE;VAL_LONGITUDE;RAIO_COBERTURA_ANTENA;TYPE;NUM_CHAMADOR;datetime;leaving_datetime
20230901;0;2300;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-01 00:15:00;2023-09-01 01:00:00
20230901;1;1300;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-01 01:13:00;2023-09-01 02:00:00
20230901;8;2700;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-01 02:20:00;2023-09-01 08:28:00
20230901;12;5900;1664297.0;38.71096;-9.13884;625.0;CSPS WEEKDAY;2;2023-09-01 09:54:00;2023-09-01 13:06:00
20230901;14;5000;1663529.0;38.71096;-9.13884;625.0;CSPS WEEKDAY;2;2023-09-01 14:27:00;2023-09-01 14:50:00
20230901;18;2200;1664297.0;38.71096;-9.13884;625.0;CSPS WEEKDAY;2;2023-09-01 14:51:00;2023-09-01 18:22:00
20230901;19;1500;1249814.0;38.728181;-9.16963;2031.0;CSPS WEEKDAY;2;2023-09-01 18:50:00;2023-09-01 19:17:00
20230902;13;600;352267.0;38.561469444;-7.90815;2031.0;CSPS WEEKEND;2;2023-09-01 20:43:00;2023-09-02 13:06:00
20230904;5;0;405271.0;38.561469444;-7.90815;2031.0;CSPS WEEKDAY;2;2023-09-02 13:51:00;2023-09-04 00:08:00
20230904;0;5900;405271.0;38.559459;-7.922327;2031.0;CSPS WEEKDAY;2;2023-09-04 00:11:00;2023-09-04 01:00:00
20230904;1;5700;405271.0;38.561469444;-7.90815;2031.0;CSPS WEEKDAY;2;2023-09-04 01:11:00;2023-09-04 02:03:00
20230904;6;5900;405271.0;38.561469444;-7.90815;2031.0;CSPS WEEKDAY;2;2023-09-04 02:10:00;2023-09-04 07:22:00
20230904;20;4100;964108.0;38.71096;-9.13884;1094.0;CSPS WEEKDAY;2;2023-09-04 09:51:00;2023-09-04 20:42:00
20230904;20;5000;524586.0;38.713888;-9.138238;1094.0;CSPS WEEKDAY;2;2023-09-04 20:45:00;2023-09-04 21:18:00
20230905;0;5700;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-04 21:32:00;2023-09-05 01:00:00
20230905;18;0;1651990.0;38.71096;-9.13884;1094.0;CSPS WEEKDAY;2;2023-09-05 01:00:00;2023-09-05 01:24:00
20230905;9;1200;724265.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-05 01:24:00;2023-09-05 09:12:00
20230905;18;300;1663529.0;38.71096;-9.13884;625.0;CSPS WEEKDAY;2;2023-09-05 09:54:00;2023-09-05 18:39:00
20230905;23;5300;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-05 18:57:00;2023-09-06 00:09:00
20230906;9;0;1029398.0;38.725294;-9.150046;150.0;CSPS WEEKDAY;2;2023-09-06 00:09:00;2023-09-06 00:43:00
20230906;17;0;1651990.0;38.71096;-9.13884;1094.0;CSPS WEEKDAY;2;2023-09-06 01:01:00;2023-09-06 01:33:00
20230906;1;3800;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-06 01:33:00;2023-09-06 02:00:00
20230906;20;0;280619.0;38.70805;-9.152644444;2031.0;CSPS WEEKDAY;2;2023-09-06 02:00:00;2023-09-06 02:23:00
20230906;8;1000;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-06 02:23:00;2023-09-06 08:25:00
20230906;19;600;1664297.0;38.71096;-9.13884;625.0;CSPS WEEKDAY;2;2023-09-06 09:30:00;2023-09-06 19:07:00
20230906;23;2700;280599.0;38.70805;-9.152644444;1094.0;CSPS WEEKDAY;2;2023-09-06 19:29:00;2023-09-06 23:48:00
20230907;8;1800;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-07 01:06:00;2023-09-07 08:23:00
20230907;8;5900;1084971.0;38.753227;-9.189339;150.0;CSPS WEEKDAY;2;2023-09-07 08:48:00;2023-09-07 09:11:00
20230907;18;1500;1664297.0;38.71145;-9.137994;625.0;CSPS WEEKDAY;2;2023-09-07 09:42:00;2023-09-07 18:16:00
20230907;23;1300;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-07 19:06:00;2023-09-08 00:09:00
20230908;0;4900;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-08 00:10:00;2023-09-08 01:03:00
20230908;19;0;654092.0;38.7113095;-9.13884;6719.0;CSPS WEEKDAY;2;2023-09-08 01:03:00;2023-09-08 01:39:00
20230908;8;1100;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-08 01:39:00;2023-09-08 08:38:00
20230908;9;3400;1663529.0;38.711659;-9.137994;625.0;CSPS WEEKDAY;2;2023-09-08 09:16:00;2023-09-08 09:40:00
20230908;18;2000;1664297.0;38.71096;-9.13884;625.0;CSPS WEEKDAY;2;2023-09-08 09:42:00;2023-09-08 18:20:00
20230908;19;2700;267297.0;38.7115545;-9.13884;625.0;CSPS WEEKDAY;2;2023-09-08 18:59:00;2023-09-08 19:28:00
20230909;0;5500;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKEND;2;2023-09-08 19:51:00;2023-09-09 01:03:00
20230909;1;4400;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKEND;2;2023-09-09 01:03:00;2023-09-09 02:02:00
20230909;23;0;1032204.0;38.741595;-9.253754;3594.0;CSPS WEEKEND;2;2023-09-09 02:03:00;2023-09-09 02:34:00
20230909;11;3700;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKEND;2;2023-09-09 02:34:00;2023-09-09 11:40:00
20230909;12;2800;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKEND;2;2023-09-09 11:41:00;2023-09-09 12:31:00
20230909;13;3700;281887.0;38.705265;-9.301977;1094.0;CSPS WEEKEND;2;2023-09-09 12:31:00;2023-09-09 13:37:00
20230909;14;800;31830.0;38.705265;-9.301977;5781.0;CSPS WEEKEND;2;2023-09-09 13:37:00;2023-09-09 14:08:00
20230909;20;1000;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKEND;2;2023-09-09 14:20:00;2023-09-09 20:18:00
20230909;22;1200;1655318.0;38.759913889;-9.192702778;1094.0;CSPS WEEKEND;2;2023-09-09 20:40:00;2023-09-09 22:13:00
20230909;22;4200;389142.0;38.760397;-9.26069;3594.0;CSPS WEEKEND;2;2023-09-09 22:21:00;2023-09-09 22:42:00
20230910;0;0;1065750.0;38.756588889;-9.26069;2031.0;CSPS WEEKEND;2;2023-09-09 23:20:00;2023-09-10 00:02:00
20230910;0;5800;470549.0;38.741741667;-9.269105557;1094.0;CSPS WEEKEND;2;2023-09-10 00:22:00;2023-09-10 01:00:00
20230910;18;5300;1039658.0;38.703906;-9.287646;3594.0;CSPS WEEKEND;2;2023-09-10 01:50:00;2023-09-10 18:53:00
20230910;20;600;390411.0;38.705265;-9.301977;6719.0;CSPS WEEKEND;2;2023-09-10 18:54:00;2023-09-10 20:06:00
20230911;0;600;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-10 20:10:00;2023-09-11 00:09:00
20230911;0;3400;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-11 00:19:00;2023-09-11 01:04:00
20230911;1;5900;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-11 01:24:00;2023-09-11 02:00:00
20230911;8;2100;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-11 02:14:00;2023-09-11 08:24:00
20230911;18;300;1663529.0;38.711659;-9.137994;625.0;CSPS WEEKDAY;2;2023-09-11 09:20:00;2023-09-11 18:30:00
20230911;20;2600;421387.0;38.712413;-9.310632;2031.0;CSPS WEEKDAY;2;2023-09-11 19:11:00;2023-09-11 20:36:00
20230912;8;0;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-11 20:36:00;2023-09-12 00:09:00
20230912;9;0;1029398.0;38.725294;-9.150046;150.0;CSPS WEEKDAY;2;2023-09-12 00:09:00;2023-09-12 00:50:00
20230912;18;0;280617.0;38.711659;-9.13884;625.0;CSPS WEEKDAY;2;2023-09-12 01:01:00;2023-09-12 01:43:00
20230912;8;1600;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-12 01:43:00;2023-09-12 08:19:00
20230912;16;4100;1664297.0;38.711659;-9.137994;625.0;CSPS WEEKDAY;2;2023-09-12 09:07:00;2023-09-12 16:41:00
20230912;18;2400;1078806.0;38.70805;-9.152644444;625.0;CSPS WEEKDAY;2;2023-09-12 16:42:00;2023-09-12 18:29:00
20230912;20;2200;1676585.0;38.734534;-9.145567;150.0;CSPS WEEKDAY;2;2023-09-12 18:51:00;2023-09-12 20:30:00
20230913;0;4900;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-12 20:42:00;2023-09-13 01:06:00
20230913;18;0;654092.0;38.712387;-9.137172;6719.0;CSPS WEEKDAY;2;2023-09-13 01:06:00;2023-09-13 01:39:00
20230913;9;700;724265.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-13 01:39:00;2023-09-13 09:07:00
20230913;19;1800;1664297.0;38.71096;-9.137994;625.0;CSPS WEEKDAY;2;2023-09-13 09:41:00;2023-09-13 19:18:00
20230913;19;4500;1039638.0;38.701408;-9.268661;2031.0;CSPS WEEKDAY;2;2023-09-13 19:43:00;2023-09-13 20:42:00
20230914;0;3900;31830.0;38.703906;-9.287646;5781.0;CSPS WEEKDAY;2;2023-09-13 20:42:00;2023-09-14 01:03:00
20230914;19;0;33512.0;38.738827;-9.163524;625.0;CSPS WEEKDAY;2;2023-09-14 01:09:00;2023-09-14 01:39:00
20230914;1;3900;31830.0;38.703906;-9.287646;5781.0;CSPS WEEKDAY;2;2023-09-14 01:39:00;2023-09-14 02:00:00
20230914;23;0;437003.0;38.561469444;-7.90815;3594.0;CSPS WEEKDAY;2;2023-09-14 02:02:00;2023-09-14 02:33:00
20230914;7;2800;31830.0;38.703906;-9.287646;5781.0;CSPS WEEKDAY;2;2023-09-14 02:33:00;2023-09-14 08:28:00
20230914;12;4600;32885.0;38.71096;-9.13884;391.0;CSPS WEEKDAY;2;2023-09-14 09:06:00;2023-09-14 12:46:00
20230914;12;5900;35401.0;38.753227;-9.189339;150.0;CSPS WEEKDAY;2;2023-09-14 12:59:00;2023-09-14 13:30:00
20230914;13;4200;33510.0;38.738827;-9.163524;391.0;CSPS WEEKDAY;2;2023-09-14 13:30:00;2023-09-14 14:31:00
20230914;14;4300;35396.0;38.725294;-9.150046;150.0;CSPS WEEKDAY;2;2023-09-14 14:43:00;2023-09-14 15:30:00
20230914;17;300;32303.0;38.711659;-9.137994;1328.0;CSPS WEEKDAY;2;2023-09-14 15:30:00;2023-09-14 17:43:00
20230914;18;4000;33218.0;38.73464;-9.153813;625.0;CSPS WEEKDAY;2;2023-09-14 18:10:00;2023-09-14 18:40:00
20230914;19;2000;1188629.0;38.738827;-9.163524;1094.0;CSPS WEEKDAY;2;2023-09-14 18:50:00;2023-09-14 19:21:00
20230915;0;800;352277.0;38.559459;-7.922327;2031.0;CSPS WEEKDAY;2;2023-09-14 21:09:00;2023-09-15 00:08:00
20230915;0;500;352277.0;38.559459;-7.922327;2031.0;CSPS WEEKDAY;2;2023-09-15 00:10:00;2023-09-15 01:00:00
20230915;18;0;1664297.0;38.71096;-9.13884;625.0;CSPS WEEKDAY;2;2023-09-15 01:00:00;2023-09-15 01:28:00
20230915;1;2800;352277.0;38.559459;-7.922327;2031.0;CSPS WEEKDAY;2;2023-09-15 01:28:00;2023-09-15 02:00:00
20230915;7;900;405272.0;38.559459;-7.922327;2031.0;CSPS WEEKDAY;2;2023-09-15 02:18:00;2023-09-15 07:10:00
20230915;19;3200;1664297.0;38.71096;-9.13884;625.0;CSPS WEEKDAY;2;2023-09-15 09:52:00;2023-09-15 19:33:00
20230917;14;0;405291.0;38.559459;-7.922327;2031.0;CSPS WEEKEND;2;2023-09-15 21:56:00;2023-09-17 01:07:00
20230917;1;5900;405261.0;38.561469444;-7.90815;14531.0;CSPS WEEKEND;2;2023-09-17 01:10:00;2023-09-17 02:01:00
20230917;16;5800;437013.0;38.559459;-7.922327;1094.0;CSPS WEEKEND;2;2023-09-17 02:06:00;2023-09-17 16:59:00
20230918;0;800;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-17 19:06:00;2023-09-18 00:09:00
20230918;0;4600;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-18 00:10:00;2023-09-18 01:00:00
20230918;19;0;1039638.0;38.701408;-9.268661;2031.0;CSPS WEEKDAY;2;2023-09-18 01:09:00;2023-09-18 01:34:00
20230918;7;1100;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-18 01:34:00;2023-09-18 07:43:00
20230918;18;3900;524586.0;38.71096;-9.13884;1094.0;CSPS WEEKDAY;2;2023-09-18 09:23:00;2023-09-18 18:42:00
20230918;20;5800;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-18 19:12:00;2023-09-18 21:11:00
20230918;23;5300;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-18 21:40:00;2023-09-19 00:09:00
20230919;9;0;382221.0;38.6987580555;-9.228742722;1094.0;CSPS WEEKDAY;2;2023-09-19 00:09:00;2023-09-19 00:43:00
20230919;8;3900;724265.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-19 01:17:00;2023-09-19 08:40:00
20230919;13;1500;654092.0;38.71096;-9.13884;6719.0;CSPS WEEKDAY;2;2023-09-19 09:51:00;2023-09-19 13:15:00
20230919;18;2600;524576.0;38.71096;-9.13884;1094.0;CSPS WEEKDAY;2;2023-09-19 13:15:00;2023-09-19 18:27:00
20230919;23;5600;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-19 18:51:00;2023-09-20 00:09:00
20230920;9;0;1084951.0;38.753227;-9.189339;150.0;CSPS WEEKDAY;2;2023-09-20 00:09:00;2023-09-20 00:38:00
20230920;0;4300;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-20 00:38:00;2023-09-20 01:00:00
20230920;1;5400;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-20 01:27:00;2023-09-20 02:02:00
20230920;7;4500;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-20 02:03:00;2023-09-20 07:55:00
20230920;12;5900;1660959.0;38.71145;-9.13884;625.0;CSPS WEEKDAY;2;2023-09-20 09:30:00;2023-09-20 13:06:00
20230920;14;100;654092.0;38.71096;-9.13884;6719.0;CSPS WEEKDAY;2;2023-09-20 13:50:00;2023-09-20 14:11:00
20230920;18;4300;1664297.0;38.71096;-9.13884;625.0;CSPS WEEKDAY;2;2023-09-20 14:11:00;2023-09-20 18:44:00
20230920;22;1400;1084951.0;38.752892003;-9.184980458;150.0;CSPS WEEKDAY;2;2023-09-20 18:59:00;2023-09-20 22:17:00
20230921;8;0;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-20 22:36:00;2023-09-21 00:09:00
20230921;0;3400;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-21 00:24:00;2023-09-21 01:01:00
20230921;8;1400;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-21 01:14:00;2023-09-21 08:17:00
20230921;15;4800;1663529.0;38.71096;-9.13884;625.0;CSPS WEEKDAY;2;2023-09-21 09:53:00;2023-09-21 15:48:00
20230921;16;500;273451.0;38.738827;-9.163524;625.0;CSPS WEEKDAY;2;2023-09-21 16:40:00;2023-09-21 17:21:00
20230921;23;5600;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-21 17:21:00;2023-09-22 00:09:00
20230922;0;5000;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-22 00:11:00;2023-09-22 01:02:00
20230922;19;0;1131051.0;38.582458;-7.937601;14531.0;CSPS WEEKDAY;2;2023-09-22 01:09:00;2023-09-22 01:34:00
20230922;1;4800;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-22 01:34:00;2023-09-22 02:00:00
20230922;22;0;405261.0;38.559459;-7.91006;14531.0;CSPS WEEKDAY;2;2023-09-22 02:00:00;2023-09-22 02:24:00
20230922;8;3600;724265.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-22 02:24:00;2023-09-22 08:36:00
20230922;17;1600;1651990.0;38.71096;-9.13884;1094.0;CSPS WEEKDAY;2;2023-09-22 09:10:00;2023-09-22 17:19:00
20230924;0;5900;352267.0;38.559459;-7.922327;2031.0;CSPS WEEKEND;2;2023-09-22 19:51:00;2023-09-24 01:07:00
20230924;1;5100;352297.0;38.559459;-7.922327;2031.0;CSPS WEEKEND;2;2023-09-24 01:10:00;2023-09-24 02:02:00
20230924;15;2800;405282.0;38.559459;-7.922327;2031.0;CSPS WEEKEND;2;2023-09-24 02:10:00;2023-09-24 15:35:00
20230924;19;2200;281877.0;38.705265;-9.301977;150.0;CSPS WEEKEND;2;2023-09-24 18:51:00;2023-09-24 19:26:00
20230925;0;500;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-24 19:30:00;2023-09-25 01:00:00
20230925;1;1900;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-25 01:19:00;2023-09-25 02:00:00
20230925;9;1900;724235.0;38.703906;-9.287646;2031.0;CSPS WEEKDAY;2;2023-09-25 02:03:00;2023-09-25 09:20:00
20230925;17;3400;1663529.0;38.71145;-9.137994;625.0;CSPS WEEKDAY;2;2023-09-25 09:52:00;2023-09-25 17:40:00
20230925;20;4200;1033515.0;38.71498;-9.309722222;2031.0;CSPS WEEKDAY;2;2023-09-25 19:14:00;2023-09-25 20:45:00
20230926;0;5400;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-25 20:48:00;2023-09-26 01:03:00
20230926;16;0;267296.0;38.712387;-9.137994;625.0;CSPS WEEKDAY;2;2023-09-26 01:03:00;2023-09-26 01:49:00
20230926;8;3200;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-26 01:49:00;2023-09-26 08:35:00
20230926;14;4400;1664297.0;38.71096;-9.13884;625.0;CSPS WEEKDAY;2;2023-09-26 09:31:00;2023-09-26 14:45:00
20230926;16;2600;1029418.0;38.722228;-9.146357;150.0;CSPS WEEKDAY;2;2023-09-26 14:51:00;2023-09-26 16:28:00
20230926;23;3200;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-26 17:41:00;2023-09-27 00:09:00
20230927;0;2200;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-27 00:22:00;2023-09-27 01:02:00
20230927;8;1300;724265.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-27 01:12:00;2023-09-27 08:13:00
20230927;9;500;1029418.0;38.725294;-9.150046;150.0;CSPS WEEKDAY;2;2023-09-27 09:40:00;2023-09-27 10:26:00
20230927;13;3000;1664297.0;38.711659;-9.137994;625.0;CSPS WEEKDAY;2;2023-09-27 10:26:00;2023-09-27 13:34:00
20230927;15;5200;1729.0;38.71096;-9.13884;1100.0;CSPS WEEKDAY;2;2023-09-27 13:39:00;2023-09-27 15:52:00
20230927;17;5700;1664297.0;38.711659;-9.137994;625.0;CSPS WEEKDAY;2;2023-09-27 15:54:00;2023-09-27 18:06:00
20230927;18;3600;1188649.0;38.737679;-9.163524;1094.0;CSPS WEEKDAY;2;2023-09-27 18:14:00;2023-09-27 18:41:00
20230927;20;2400;1048342.0;38.716111111;-9.309722222;625.0;CSPS WEEKDAY;2;2023-09-27 19:41:00;2023-09-27 20:38:00
20230927;23;5200;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-27 20:39:00;2023-09-28 00:09:00
20230928;9;0;1158.0;38.737679;-9.160173;1100.0;CSPS WEEKDAY;2;2023-09-28 00:09:00;2023-09-28 00:33:00
20230928;0;3400;31830.0;38.703906;-9.287646;8125.0;CSPS WEEKDAY;2;2023-09-28 00:33:00;2023-09-28 01:00:00
20230928;7;3500;31830.0;38.703906;-9.287646;8125.0;CSPS WEEKDAY;2;2023-09-28 01:09:00;2023-09-28 08:28:00
20230928;8;5100;33334.0;38.741501;-9.17399;2031.0;CSPS WEEKDAY;2;2023-09-28 08:48:00;2023-09-28 09:13:00
20230928;13;600;1663529.0;38.711659;-9.137994;625.0;CSPS WEEKDAY;2;2023-09-28 09:31:00;2023-09-28 13:10:00
20230928;17;3500;32885.0;38.711659;-9.137994;391.0;CSPS WEEKDAY;2;2023-09-28 13:10:00;2023-09-28 17:35:00
20230928;18;2400;1029397.0;38.725294;-9.150046;150.0;CSPS WEEKDAY;2;2023-09-28 17:36:00;2023-09-28 18:25:00
20230929;0;2000;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-28 19:08:00;2023-09-29 01:03:00
20230929;13;0;1651990.0;38.71096;-9.13884;1094.0;CSPS WEEKDAY;2;2023-09-29 01:03:00;2023-09-29 01:41:00
20230929;20;0;830742.0;38.734494122;-9.219497229;1094.0;CSPS WEEKDAY;2;2023-09-29 02:00:00;2023-09-29 02:44:00
20230929;8;1800;724265.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-29 02:44:00;2023-09-29 08:18:00
20230929;17;5100;275724.0;38.71096;-9.13884;625.0;CSPS WEEKDAY;2;2023-09-29 09:53:00;2023-09-29 17:51:00
20230929;19;4500;724265.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-09-29 18:55:00;2023-09-29 19:45:00
20230929;22;3000;32475.0;38.731330556;-9.219497229;2031.0;CSPS WEEKDAY;2;2023-09-29 22:09:00;2023-09-29 22:30:00
20230929;23;100;386069.0;38.722941;-9.245945;1094.0;CSPS WEEKDAY;2;2023-09-29 23:10:00;2023-09-29 23:48:00
20230930;0;5300;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKEND;2;2023-09-29 23:48:00;2023-09-30 01:05:00
20230930;1;2700;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKEND;2;2023-09-30 01:06:00;2023-09-30 02:00:00
20230930;13;2100;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKEND;2;2023-09-30 02:17:00;2023-09-30 13:31:00
20230930;15;4800;32983.0;38.682745;-9.316174;3438.0;CSPS WEEKEND;2;2023-09-30 13:45:00;2023-09-30 15:48:00
20230930;16;2100;1039638.0;38.701408;-9.284613;2031.0;CSPS WEEKEND;2;2023-09-30 15:54:00;2023-09-30 16:24:00
20230930;19;3000;37328.0;38.682745;-9.316174;859.0;CSPS WEEKEND;2;2023-09-30 16:45:00;2023-09-30 19:30:00
20230930;19;5900;421910.0;38.682745;-9.316174;14531.0;CSPS WEEKEND;2;2023-09-30 19:30:00;2023-09-30 20:08:00
20231001;12;0;1039658.0;38.703906;-9.287646;3594.0;CSPS WEEKEND;2;2023-09-30 20:45:00;2023-10-01 01:03:00
20231001;19;0;405271.0;38.56046422199999;-7.9152385;2031.0;CSPS WEEKEND;2;2023-10-01 01:09:00;2023-10-01 01:40:00
20231001;11;1500;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKEND;2;2023-10-01 01:40:00;2023-10-01 11:30:00
20231001;12;800;1045290.0;38.701408;-9.268661;6719.0;CSPS WEEKEND;2;2023-10-01 11:30:00;2023-10-01 12:09:00
20231001;18;4400;352277.0;38.559459;-7.922327;2031.0;CSPS WEEKEND;2;2023-10-01 14:21:00;2023-10-01 18:47:00
20231002;0;800;437003.0;38.559459;-7.922327;3594.0;CSPS WEEKDAY;2;2023-10-01 18:51:00;2023-10-02 00:08:00
20231002;0;5800;352297.0;38.559459;-7.922327;2031.0;CSPS WEEKDAY;2;2023-10-02 00:10:00;2023-10-02 01:00:00
20231002;1;1400;352297.0;38.559459;-7.922327;2031.0;CSPS WEEKDAY;2;2023-10-02 01:12:00;2023-10-02 02:00:00
20231002;23;0;32885.0;38.71096;-9.13884;391.0;CSPS WEEKDAY;2;2023-10-02 02:00:00;2023-10-02 02:40:00
20231002;7;1100;405272.0;38.559459;-7.922327;2031.0;CSPS WEEKDAY;2;2023-10-02 02:40:00;2023-10-02 07:11:00
20231002;23;1200;1663529.0;38.711659;-9.137994;625.0;CSPS WEEKDAY;2;2023-10-02 09:50:00;2023-10-02 23:13:00
20231003;1;5200;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-10-03 01:08:00;2023-10-03 02:00:00
20231003;8;5200;724265.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-10-03 02:02:00;2023-10-03 08:52:00
20231003;16;5000;1664297.0;38.71096;-9.138037;625.0;CSPS WEEKDAY;2;2023-10-03 09:50:00;2023-10-03 16:52:00
20231003;21;2100;1657897.0;38.733019;-9.145567;625.0;CSPS WEEKDAY;2;2023-10-03 16:53:00;2023-10-03 21:22:00
20231004;8;0;1054505.0;38.703906;-9.287646;1094.0;CSPS WEEKDAY;2;2023-10-03 21:37:00;2023-10-04 00:08:00
20231004;0;3500;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-10-04 00:28:00;2023-10-04 01:00:00
20231004;1;5600;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-10-04 01:18:00;2023-10-04 02:02:00
20231004;7;5600;724265.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-10-04 02:08:00;2023-10-04 07:56:00
20231004;11;4100;654092.0;38.71096;-9.13884;6719.0;CSPS WEEKDAY;2;2023-10-04 08:53:00;2023-10-04 11:41:00
20231004;15;2400;1651990.0;38.71096;-9.1370526665;2031.0;CSPS WEEKDAY;2;2023-10-04 11:41:00;2023-10-04 15:25:00
20231004;19;700;964118.0;38.711659;-9.137994;1094.0;CSPS WEEKDAY;2;2023-10-04 15:25:00;2023-10-04 19:07:00
20231004;21;1200;964394.0;38.734534;-9.145567;1094.0;CSPS WEEKDAY;2;2023-10-04 19:54:00;2023-10-04 21:15:00
20231005;0;600;272672.0;38.743722;-9.148949;625.0;CSPS WEEKDAY;2;2023-10-04 21:15:00;2023-10-05 00:09:00
20231005;0;5600;272672.0;38.734534;-9.145567;625.0;CSPS WEEKDAY;2;2023-10-05 00:10:00;2023-10-05 01:00:00
20231005;1;3100;259621.0;38.7317685;-9.146736;625.0;CSPS WEEKDAY;2;2023-10-05 01:10:00;2023-10-05 01:36:00
20231005;8;4100;1042730.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-10-05 02:40:00;2023-10-05 08:46:00
20231005;9;1200;1054505.0;38.701408;-9.268661;1094.0;CSPS WEEKDAY;2;2023-10-05 08:52:00;2023-10-05 09:18:00
20231005;9;3600;421387.0;38.712413;-9.310632;2031.0;CSPS WEEKDAY;2;2023-10-05 09:18:00;2023-10-05 09:40:00
20231005;11;2000;1033494.0;38.712413;-9.310632;3594.0;CSPS WEEKDAY;2;2023-10-05 09:42:00;2023-10-05 11:21:00
20231005;19;100;390411.0;38.703906;-9.287646;6719.0;CSPS WEEKDAY;2;2023-10-05 11:50:00;2023-10-05 19:10:00
