geometry;Dicofre;Freguesia;Concelho;Distrito;TAA;Area_T_ha;Area_EA_ha;Des_Simpli;centroid;longitude;latitude;URL;Website;Date;News Type;Title;Type;Macro_type;Local
MULTIPOLYGON (((-9.15423018760155 38.7151961749642, -9.15409355806296 38.7150070353365, -9.15406470395736 38.7149670220927, -9.1539823674096 38.7148529824978, -9.15358223015862 38.714310067685, -9.15353134942083 38.7142410619264, -9.15340904050708 38.7140003614614, -9.15340627609551 38.7139919181783, -9.15338968850347 38.7139412593885, -9.15338740185669 38.7139340730388, -9.15325588228319 38.7135309514958, -9.15317052295202 38.7132931702679, -9.15308360319946 38.7130507184798, -9.15301407927946 38.7128430645482, -9.15299174522589 38.7127763317082, -9.15292892840612 38.7125956437561, -9.15280568670701 38.712240550585, -9.15300263439792 38.7120551601644, -9.15355704194508 38.7116049683055, -9.15367362735381 38.7116620497391, -9.15385562727295 38.7117511667047, -9.15372516153102 38.7115187348435, -9.15371961906414 38.7115089646322, -9.15371161882665 38.7114881361778, -9.15369824573031 38.7114532131461, -9.15363175127913 38.7112806638331, -9.15344643242278 38.7105304002875, -9.15335806335977 38.7101698687393, -9.15325330896416 38.7097484975714, -9.15312586587526 38.7092353545816, -9.15311147627975 38.7091774702198, -9.15310977225649 38.7091708192486, -9.15310818446424 38.7091642573422, -9.15309672520516 38.7091184170828, -9.15308315590707 38.709069713606, -9.15288388217053 38.7083558723693, -9.15287685823186 38.7083308916994, -9.15287151896655 38.708311121812, -9.15286023381432 38.7082694236322, -9.15285537865414 38.7082513601199, -9.15285052363931 38.7082333875857, -9.15284615515117 38.708217211485, -9.15271265206843 38.7079499235475, -9.15243818929138 38.7069194061391, -9.15244074518972 38.7065566450478, -9.15242182646932 38.7064874501108, -9.15236265114355 38.7062712387873, -9.15234386528653 38.7062032128007, -9.15230079932408 38.7060688319309, -9.15210376589834 38.7054548669491, -9.15205841846539 38.7053135688727, -9.1520163027975 38.7051894485914, -9.15200260821454 38.7051311616418, -9.14950228675781 38.6944877061424, -9.15434061611921 38.694577265845, -9.15997576787125 38.6955363535966, -9.16556368179546 38.6932047507714, -9.17083252691749 38.6922557200137, -9.17473281919405 38.6920986605449, -9.17590386916217 38.6986360337545, -9.17593083445432 38.6987865520077, -9.17590084858275 38.6989298638153, -9.17490835756127 38.6990937502239, -9.1754065767711 38.7013098228734, -9.17544049828132 38.7014607610854, -9.17536959330843 38.7016756006675, -9.17536518667722 38.7016887914606, -9.17528437330461 38.701933714664, -9.17451042348408 38.7042775221887, -9.17450469864431 38.7042949583908, -9.17448740899637 38.7043471770408, -9.17412763478472 38.7056400364982, -9.17410392576683 38.7057251919016, -9.17410064851186 38.7057370205025, -9.17408054453731 38.7058091724558, -9.17402538180502 38.7059845065173, -9.17399408611895 38.7060935102391, -9.17397680334979 38.7061541060689, -9.17391541854536 38.7063681392643, -9.17390519033549 38.706455425684, -9.17390161759654 38.706486444592, -9.17388944175377 38.7065900535079, -9.17385232210913 38.7069075495374, -9.17384709445974 38.7069513743599, -9.17379134657345 38.707419016434, -9.17371181240393 38.7080854037633, -9.17368137316895 38.7084909363405, -9.17367462963145 38.7085808048836, -9.17371141466559 38.7091426545144, -9.17378050478714 38.7093245364213, -9.17399255093272 38.7097555618796, -9.17437743887509 38.7105377906072, -9.17445701100425 38.7107049868503, -9.17453516486006 38.7108694924035, -9.17513927117095 38.7121400458932, -9.17497058689728 38.7121376145637, -9.17436469884919 38.7121289563274, -9.17402486978063 38.712124075262, -9.17398252711214 38.7121234856929, -9.17396867968464 38.7121232936973, -9.17344899647602 38.7121158539675, -9.1733875967279 38.712114966247, -9.17304241239741 38.7123014625617, -9.17298776545551 38.7123310197223, -9.17304856645613 38.7125516194503, -9.1730846303452 38.7126757901356, -9.17312069316193 38.7127999572129, -9.17321914004535 38.7131554246667, -9.17322669144122 38.7131544783186, -9.17323826051757 38.7131530962776, -9.17325214007439 38.7131637417055, -9.17328418405235 38.7131644781107, -9.17331233170629 38.7131631557444, -9.17332383352882 38.7132762769251, -9.17332843272129 38.7133219104064, -9.17329712768377 38.7136205277546, -9.17329202199632 38.7136482273374, -9.17327421247858 38.7137452194756, -9.17321967826621 38.7139560383763, -9.17302071444388 38.7144108184622, -9.17247635050719 38.7152851769018, -9.17233106285835 38.7155185291009, -9.17224590825604 38.7156552957776, -9.17220096461652 38.7157274888323, -9.17213346565106 38.7157832105666, -9.17212188576669 38.7157927708379, -9.17210645757028 38.7157831875605, -9.17207520955035 38.7157690535716, -9.17202551567718 38.7157514803443, -9.17195046529424 38.7157296284743, -9.17190599599699 38.7157164262298, -9.17164100222343 38.715637800648, -9.17129686939782 38.7155336688569, -9.17077610614945 38.7153797617329, -9.17068024651719 38.715349987554, -9.1705934891182 38.7153226511228, -9.17053009420404 38.7153026802376, -9.17041116466751 38.7152677058234, -9.17036476276892 38.7152540751468, -9.17035458695816 38.7152510937436, -9.17017563116386 38.7151995375744, -9.17011635320353 38.7151796110149, -9.17010515426164 38.7151758423693, -9.17003923676738 38.7151494052231, -9.16999668055812 38.715133203675, -9.16993981181687 38.7151115540716, -9.16992017758908 38.7151054235869, -9.1698936587815 38.7151002540377, -9.16988707406038 38.7150996080156, -9.16987638880148 38.715098605613, -9.16984997410562 38.7151006423265, -9.16982011060375 38.7151027087151, -9.16974555708624 38.7151150809161, -9.16950356670482 38.715156864559, -9.16949997247344 38.7151477002872, -9.16945343435991 38.7150293990158, -9.16940207455496 38.7148965387051, -9.16931728864268 38.7146784016694, -9.1691405207129 38.714221473949, -9.16899933667866 38.7138398949553, -9.16894080818177 38.7136881822942, -9.16881553368865 38.7133731194316, -9.16879989925492 38.7133255162087, -9.16877469138712 38.7132518758594, -9.16864784820039 38.7129872707703, -9.16853205483025 38.7127712101835, -9.16849077960324 38.7126995136331, -9.16846256652684 38.7126565265892, -9.16844028201041 38.7126260971604, -9.16841351737793 38.7126038153862, -9.16837171642437 38.7125753612392, -9.16832420784373 38.7125496599768, -9.16828496702269 38.7125391979761, -9.1682387429347 38.7125334404481, -9.16821245405033 38.7125335362788, -9.16818837945996 38.7125382533564, -9.16799580173541 38.7125777939082, -9.16777705622055 38.7126331043066, -9.16767155808444 38.7126554324907, -9.16756492291592 38.7126752943757, -9.16750508766713 38.7126776100394, -9.16748564344372 38.7126786990704, -9.16731957482831 38.7126432386208, -9.16730198778006 38.7126349403015, -9.16727001484513 38.7126198854119, -9.16721076250032 38.7125919572358, -9.16716128076706 38.7125887926368, -9.16711187574495 38.7125910320629, -9.16698722906466 38.7126201398581, -9.16698090069606 38.7126216289723, -9.16679104078432 38.7126659356987, -9.16654244587467 38.7127338962252, -9.16640969454691 38.7127701993723, -9.16614388143496 38.7128338054888, -9.16606133449508 38.7128498491134, -9.16599129012252 38.712855873565, -9.16589932514378 38.7128566877924, -9.16576113257844 38.7128407953, -9.16565269530336 38.7128174452719, -9.16561235964083 38.7128087828079, -9.16532393290441 38.712739271117, -9.16518363178438 38.7127271924742, -9.16517198480496 38.7127262017319, -9.1650253342999 38.7127617279184, -9.16488581523689 38.7128134051623, -9.16485496462778 38.7131460662054, -9.16483229812552 38.7134083944824, -9.16477436736041 38.7136169866806, -9.16473779309647 38.713711892089, -9.16467427731613 38.7138520745701, -9.16455004654272 38.7140873753455, -9.16448310721012 38.7142293894955, -9.1643881409364 38.7144211941333, -9.1642788400419 38.7146554630255, -9.16422070704274 38.7147703757269, -9.16415452784054 38.714885359357, -9.16401740106227 38.7151036583136, -9.16387210982359 38.7153139229036, -9.1637607921411 38.7154785827261, -9.16375390381057 38.715488817842, -9.163801560921 38.715502822016, -9.16395019058384 38.7155465356606, -9.1636433541537 38.7156366206549, -9.16328509713231 38.7157487777442, -9.16294285483352 38.7158553879496, -9.16257533292217 38.7159631205444, -9.16232472070013 38.7160454997958, -9.16219432563471 38.7160925895821, -9.16202049033002 38.716157176494, -9.16187651895009 38.7162196987901, -9.16170742467929 38.7162941521785, -9.16159092630368 38.7163483253268, -9.16158461982687 38.716342628378, -9.16157426507086 38.7163333242578, -9.16155132291038 38.7163126431258, -9.16142402452477 38.7161750443328, -9.16133518012811 38.7160731377947, -9.16120662974467 38.715928343468, -9.16114097113112 38.7158539879418, -9.16099041188044 38.7156834334089, -9.16091552980818 38.7156156192889, -9.16090770489635 38.7156084961929, -9.16086925186209 38.7155728036397, -9.16081133178223 38.7155426869212, -9.16075373649245 38.7155350870035, -9.16069970495963 38.7155355628206, -9.16055455823867 38.7155481902033, -9.15987925630638 38.7156244834081, -9.15887868517525 38.7157484898408, -9.15868942572887 38.7157719483718, -9.15820869375419 38.7155614293262, -9.15787240455007 38.7154019041984, -9.15726571775224 38.7151141815157, -9.1574193926782 38.7146852367162, -9.1574904720989 38.7144868685231, -9.15750016133891 38.7144597536891, -9.15751582117693 38.7144158877362, -9.15693412255283 38.7144134904194, -9.15666485650518 38.7144444066734, -9.15657232221758 38.7144550362429, -9.15637443016156 38.7144952167487, -9.1561979065194 38.7145310167641, -9.15588945061502 38.714619915584, -9.15520402717861 38.7148174298821, -9.15497924872889 38.7148911857402, -9.1548059983352 38.7149480154695, -9.1545543620599 38.7150305672068, -9.15445014590705 38.7150838954189, -9.15433169766729 38.7151443073416, -9.15423018760155 38.7151961749642)));110660;Estrela;Lisboa;Lisboa;ÁREA PRINCIPAL;460.4;460.4;Estrela;POINT (-9.16345951972357 38.703763073893825);-9.16345951972357;38.703763073893825;https://www.publico.pt/2024/03/04/sociedade/noticia/pj-apreende-1300-quilos-cocaina-peixe-congelado-2082433;https://www.publico.pt;04/03/24;sociedade;PJ apreende mais de 1300 quilos de coca√≠na em peixe congelado | Pol√≠cia Judici√°ria | P√öBLICO;Tráfico de droga;Tráfico de droga;Estrela
MULTIPOLYGON (((-9.15423018760155 38.7151961749642, -9.15409355806296 38.7150070353365, -9.15406470395736 38.7149670220927, -9.1539823674096 38.7148529824978, -9.15358223015862 38.714310067685, -9.15353134942083 38.7142410619264, -9.15340904050708 38.7140003614614, -9.15340627609551 38.7139919181783, -9.15338968850347 38.7139412593885, -9.15338740185669 38.7139340730388, -9.15325588228319 38.7135309514958, -9.15317052295202 38.7132931702679, -9.15308360319946 38.7130507184798, -9.15301407927946 38.7128430645482, -9.15299174522589 38.7127763317082, -9.15292892840612 38.7125956437561, -9.15280568670701 38.712240550585, -9.15300263439792 38.7120551601644, -9.15355704194508 38.7116049683055, -9.15367362735381 38.7116620497391, -9.15385562727295 38.7117511667047, -9.15372516153102 38.7115187348435, -9.15371961906414 38.7115089646322, -9.15371161882665 38.7114881361778, -9.15369824573031 38.7114532131461, -9.15363175127913 38.7112806638331, -9.15344643242278 38.7105304002875, -9.15335806335977 38.7101698687393, -9.15325330896416 38.7097484975714, -9.15312586587526 38.7092353545816, -9.15311147627975 38.7091774702198, -9.15310977225649 38.7091708192486, -9.15310818446424 38.7091642573422, -9.15309672520516 38.7091184170828, -9.15308315590707 38.709069713606, -9.15288388217053 38.7083558723693, -9.15287685823186 38.7083308916994, -9.15287151896655 38.708311121812, -9.15286023381432 38.7082694236322, -9.15285537865414 38.7082513601199, -9.15285052363931 38.7082333875857, -9.15284615515117 38.708217211485, -9.15271265206843 38.7079499235475, -9.15243818929138 38.7069194061391, -9.15244074518972 38.7065566450478, -9.15242182646932 38.7064874501108, -9.15236265114355 38.7062712387873, -9.15234386528653 38.7062032128007, -9.15230079932408 38.7060688319309, -9.15210376589834 38.7054548669491, -9.15205841846539 38.7053135688727, -9.1520163027975 38.7051894485914, -9.15200260821454 38.7051311616418, -9.14950228675781 38.6944877061424, -9.15434061611921 38.694577265845, -9.15997576787125 38.6955363535966, -9.16556368179546 38.6932047507714, -9.17083252691749 38.6922557200137, -9.17473281919405 38.6920986605449, -9.17590386916217 38.6986360337545, -9.17593083445432 38.6987865520077, -9.17590084858275 38.6989298638153, -9.17490835756127 38.6990937502239, -9.1754065767711 38.7013098228734, -9.17544049828132 38.7014607610854, -9.17536959330843 38.7016756006675, -9.17536518667722 38.7016887914606, -9.17528437330461 38.701933714664, -9.17451042348408 38.7042775221887, -9.17450469864431 38.7042949583908, -9.17448740899637 38.7043471770408, -9.17412763478472 38.7056400364982, -9.17410392576683 38.7057251919016, -9.17410064851186 38.7057370205025, -9.17408054453731 38.7058091724558, -9.17402538180502 38.7059845065173, -9.17399408611895 38.7060935102391, -9.17397680334979 38.7061541060689, -9.17391541854536 38.7063681392643, -9.17390519033549 38.706455425684, -9.17390161759654 38.706486444592, -9.17388944175377 38.7065900535079, -9.17385232210913 38.7069075495374, -9.17384709445974 38.7069513743599, -9.17379134657345 38.707419016434, -9.17371181240393 38.7080854037633, -9.17368137316895 38.7084909363405, -9.17367462963145 38.7085808048836, -9.17371141466559 38.7091426545144, -9.17378050478714 38.7093245364213, -9.17399255093272 38.7097555618796, -9.17437743887509 38.7105377906072, -9.17445701100425 38.7107049868503, -9.17453516486006 38.7108694924035, -9.17513927117095 38.7121400458932, -9.17497058689728 38.7121376145637, -9.17436469884919 38.7121289563274, -9.17402486978063 38.712124075262, -9.17398252711214 38.7121234856929, -9.17396867968464 38.7121232936973, -9.17344899647602 38.7121158539675, -9.1733875967279 38.712114966247, -9.17304241239741 38.7123014625617, -9.17298776545551 38.7123310197223, -9.17304856645613 38.7125516194503, -9.1730846303452 38.7126757901356, -9.17312069316193 38.7127999572129, -9.17321914004535 38.7131554246667, -9.17322669144122 38.7131544783186, -9.17323826051757 38.7131530962776, -9.17325214007439 38.7131637417055, -9.17328418405235 38.7131644781107, -9.17331233170629 38.7131631557444, -9.17332383352882 38.7132762769251, -9.17332843272129 38.7133219104064, -9.17329712768377 38.7136205277546, -9.17329202199632 38.7136482273374, -9.17327421247858 38.7137452194756, -9.17321967826621 38.7139560383763, -9.17302071444388 38.7144108184622, -9.17247635050719 38.7152851769018, -9.17233106285835 38.7155185291009, -9.17224590825604 38.7156552957776, -9.17220096461652 38.7157274888323, -9.17213346565106 38.7157832105666, -9.17212188576669 38.7157927708379, -9.17210645757028 38.7157831875605, -9.17207520955035 38.7157690535716, -9.17202551567718 38.7157514803443, -9.17195046529424 38.7157296284743, -9.17190599599699 38.7157164262298, -9.17164100222343 38.715637800648, -9.17129686939782 38.7155336688569, -9.17077610614945 38.7153797617329, -9.17068024651719 38.715349987554, -9.1705934891182 38.7153226511228, -9.17053009420404 38.7153026802376, -9.17041116466751 38.7152677058234, -9.17036476276892 38.7152540751468, -9.17035458695816 38.7152510937436, -9.17017563116386 38.7151995375744, -9.17011635320353 38.7151796110149, -9.17010515426164 38.7151758423693, -9.17003923676738 38.7151494052231, -9.16999668055812 38.715133203675, -9.16993981181687 38.7151115540716, -9.16992017758908 38.7151054235869, -9.1698936587815 38.7151002540377, -9.16988707406038 38.7150996080156, -9.16987638880148 38.715098605613, -9.16984997410562 38.7151006423265, -9.16982011060375 38.7151027087151, -9.16974555708624 38.7151150809161, -9.16950356670482 38.715156864559, -9.16949997247344 38.7151477002872, -9.16945343435991 38.7150293990158, -9.16940207455496 38.7148965387051, -9.16931728864268 38.7146784016694, -9.1691405207129 38.714221473949, -9.16899933667866 38.7138398949553, -9.16894080818177 38.7136881822942, -9.16881553368865 38.7133731194316, -9.16879989925492 38.7133255162087, -9.16877469138712 38.7132518758594, -9.16864784820039 38.7129872707703, -9.16853205483025 38.7127712101835, -9.16849077960324 38.7126995136331, -9.16846256652684 38.7126565265892, -9.16844028201041 38.7126260971604, -9.16841351737793 38.7126038153862, -9.16837171642437 38.7125753612392, -9.16832420784373 38.7125496599768, -9.16828496702269 38.7125391979761, -9.1682387429347 38.7125334404481, -9.16821245405033 38.7125335362788, -9.16818837945996 38.7125382533564, -9.16799580173541 38.7125777939082, -9.16777705622055 38.7126331043066, -9.16767155808444 38.7126554324907, -9.16756492291592 38.7126752943757, -9.16750508766713 38.7126776100394, -9.16748564344372 38.7126786990704, -9.16731957482831 38.7126432386208, -9.16730198778006 38.7126349403015, -9.16727001484513 38.7126198854119, -9.16721076250032 38.7125919572358, -9.16716128076706 38.7125887926368, -9.16711187574495 38.7125910320629, -9.16698722906466 38.7126201398581, -9.16698090069606 38.7126216289723, -9.16679104078432 38.7126659356987, -9.16654244587467 38.7127338962252, -9.16640969454691 38.7127701993723, -9.16614388143496 38.7128338054888, -9.16606133449508 38.7128498491134, -9.16599129012252 38.712855873565, -9.16589932514378 38.7128566877924, -9.16576113257844 38.7128407953, -9.16565269530336 38.7128174452719, -9.16561235964083 38.7128087828079, -9.16532393290441 38.712739271117, -9.16518363178438 38.7127271924742, -9.16517198480496 38.7127262017319, -9.1650253342999 38.7127617279184, -9.16488581523689 38.7128134051623, -9.16485496462778 38.7131460662054, -9.16483229812552 38.7134083944824, -9.16477436736041 38.7136169866806, -9.16473779309647 38.713711892089, -9.16467427731613 38.7138520745701, -9.16455004654272 38.7140873753455, -9.16448310721012 38.7142293894955, -9.1643881409364 38.7144211941333, -9.1642788400419 38.7146554630255, -9.16422070704274 38.7147703757269, -9.16415452784054 38.714885359357, -9.16401740106227 38.7151036583136, -9.16387210982359 38.7153139229036, -9.1637607921411 38.7154785827261, -9.16375390381057 38.715488817842, -9.163801560921 38.715502822016, -9.16395019058384 38.7155465356606, -9.1636433541537 38.7156366206549, -9.16328509713231 38.7157487777442, -9.16294285483352 38.7158553879496, -9.16257533292217 38.7159631205444, -9.16232472070013 38.7160454997958, -9.16219432563471 38.7160925895821, -9.16202049033002 38.716157176494, -9.16187651895009 38.7162196987901, -9.16170742467929 38.7162941521785, -9.16159092630368 38.7163483253268, -9.16158461982687 38.716342628378, -9.16157426507086 38.7163333242578, -9.16155132291038 38.7163126431258, -9.16142402452477 38.7161750443328, -9.16133518012811 38.7160731377947, -9.16120662974467 38.715928343468, -9.16114097113112 38.7158539879418, -9.16099041188044 38.7156834334089, -9.16091552980818 38.7156156192889, -9.16090770489635 38.7156084961929, -9.16086925186209 38.7155728036397, -9.16081133178223 38.7155426869212, -9.16075373649245 38.7155350870035, -9.16069970495963 38.7155355628206, -9.16055455823867 38.7155481902033, -9.15987925630638 38.7156244834081, -9.15887868517525 38.7157484898408, -9.15868942572887 38.7157719483718, -9.15820869375419 38.7155614293262, -9.15787240455007 38.7154019041984, -9.15726571775224 38.7151141815157, -9.1574193926782 38.7146852367162, -9.1574904720989 38.7144868685231, -9.15750016133891 38.7144597536891, -9.15751582117693 38.7144158877362, -9.15693412255283 38.7144134904194, -9.15666485650518 38.7144444066734, -9.15657232221758 38.7144550362429, -9.15637443016156 38.7144952167487, -9.1561979065194 38.7145310167641, -9.15588945061502 38.714619915584, -9.15520402717861 38.7148174298821, -9.15497924872889 38.7148911857402, -9.1548059983352 38.7149480154695, -9.1545543620599 38.7150305672068, -9.15445014590705 38.7150838954189, -9.15433169766729 38.7151443073416, -9.15423018760155 38.7151961749642)));110660;Estrela;Lisboa;Lisboa;ÁREA PRINCIPAL;460.4;460.4;Estrela;POINT (-9.16345951972357 38.703763073893825);-9.16345951972357;38.703763073893825;https://www.publico.pt/2023/06/02/sociedade/noticia/exfuzileiros-condenados-17-20-anos-cadeia-morte-policia-fabio-guerra-2051955;https://www.publico.pt;02/06/23;sociedade;Ex-fuzileiros condenados a 17 e 20 anos de cadeia pela morte do pol√≠cia F√°bio Guerra | PSP | P√öBLICO;Homicidio;Homicidio;Estrela
